resolver,summary,Cleaned_Column,topic_percent,topic,top_words
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on XA65ADMIN01 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Windows Support,Warning Alert: Memory Utilization on GBVFSMO0 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on XA6545 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Network Support,TIER 3 - Critical Device Down: US-KEN-891-HXL-R01.wescoaircraft.com is Down,tier   critical device down  is down,66.3343138444355,1,device-tier
Windows Support,Alert: CPU Utilization on G-SCCM01 is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
GEAC Application Support,Critical ALERT:  A GEAC - Print queue monitoring component  on GBDVSFM0 is in a current state of: Critical,critical alert  a geac  print queue monitoring component  on  is in a current state of critical,76.51316710600906,7,available-space
Windows Support,Warning Alert: Memory Utilization on GBVVSSQ10 is : 97 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on GBVVSSQ9 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on GBVVSUST1 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on GBVVSWW4 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Windows Support,Alert: CPU Utilization on G-EXCHCAS01 is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
Linux Support,Alert: CPU Utilization on wdiprd-cml01.haasgroupintl.com is Critical,alert cpu utilization on  is critical,69.22142522263883,8,cpu-utilization
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on gbwsrsq1 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Windows Support,Warning Alert: Memory Utilization on VALEXCHMS01 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Windows Support,Critical Alert: Memory Utilization on XALIC01 is : 99 %,critical alert memory utilization on  is   ,68.91995482581358,6,memory-warning
Network Support,TIER 1 - CRITICAL ALERT: Interface Down on US-Val1-4351-R02.wescoaircraft.com,tier   critical alert interface down on ,67.10020884713835,4,tier-critical
Windows Support,Alert: Memory Utilization on XALIC01 is critical,alert memory utilization on  is critical,68.91995482581358,6,memory-warning
Network Support,TIER 1 - CRITICAL ALERT: Interface Down on US-Val1-4351-R01.wescoaircraft.com,tier   critical alert interface down on ,67.10020884713835,4,tier-critical
Windows Support,Alert: CPU Utilization on AUTX-QATeamPro2 is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
Network Support,TIER 1 - CRITICAL ALERT: Interface Down on US-Val1-4351-R02.wescoaircraft.com,tier   critical alert interface down on ,67.10020884713835,4,tier-critical
Network Support,TIER 1 - CRITICAL ALERT: Interface Down on US-Val1-4351-R01.wescoaircraft.com,tier   critical alert interface down on ,67.10020884713835,4,tier-critical
Network Support,TIER 1 - CRITICAL ALERT: WAN OUTAGE 2 on US-Val1-4351-R01.wescoaircraft.com,tier   critical alert wan outage  on ,44.49963383782023,4,tier-critical
Windows Support,Warning Alert: Memory Utilization on USAZSCCMCAS01 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Network Support,TIER 1 - CRITICAL ALERT: Interface Down on US-Val1-4351-R01.wescoaircraft.com,tier   critical alert interface down on ,67.10020884713835,4,tier-critical
Network Support,TIER 1 - CRITICAL ALERT: Interface Down on US-Val1-4351-R02.wescoaircraft.com,tier   critical alert interface down on ,67.10020884713835,4,tier-critical
Windows Support,Alert: Memory Utilization on XNETWEB03 is in Warning,alert memory utilization on  is in warning,69.06970673210922,6,memory-warning
Windows Support,Warning Alert: Memory Utilization on GBVVSHR0 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Windows Support,Warning Alert: Memory Utilization on gbdvssq0 is : 95 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Linux Support,Alert: Memory Utilization on infprd-rdeck01.haasgroupintl.com is warning,alert memory utilization on  is warning,69.06970673210922,6,memory-warning
Network Support,TIER 3 - Critical Device Down: FR-TAR-TZ300-F01 is Down,tier   critical device down  is down,66.3343138444355,1,device-tier
Windows Support,Warning Alert: Memory Utilization on CAV-SQLDW04 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Windows Support,DHCP Alerts: Service Impacted on  192.168.11.138 Location *DATA CENTER: AUSTIN,dhcp alerts service impacted on   location data center austin,76.42998209774892,7,available-space
Windows Support,Critical ALERT:  A Windows DHCP Server - Full/Almost_Full component  on AUS-DHCP01 is in a current state of: Down,critical alert  a windows dhcp server  fullalmost_full component  on  is in a current state of down,75.59726898670884,1,device-tier
Windows Support,Alert: CPU Utilization on gbmi1-dc06 is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
Windows Support,Critical ALERT:  A Baseline Services_Windows component  on AUS-RIMINI01 is in a current state of: Down,critical alert  a baseline services_windows component  on  is in a current state of down,74.14507933174015,9,component-current
Windows Support,Alert: CPU Utilization on aus-esx17.haasgroupintl.com is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
Windows Support,Critical Alert: Memory Utilization on GBVVSMS4 is : 99 %,critical alert memory utilization on  is   ,68.91995482581358,6,memory-warning
Citrix Support,ALERT: DISK SPACE on XA6520-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Windows Support,Warning Alert: Memory Utilization on GBVVSCM1 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Windows Support,Alert: CPU Utilization on AUS-BIPRD-PUB02 is Warning	,alert cpu utilization on  is warning	,69.2179321829216,5,warning-cpu
Windows Support,Alert: CPU Utilization on aus-esx17.haasgroupintl.com is Warning	,alert cpu utilization on  is warning	,69.2179321829216,5,warning-cpu
Citrix Support,ALERT: DISK SPACE on XA6506-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Windows Support,Critical ALERT:  A Windows DHCP Server - Full/Almost_Full component  on AUS-DHCP01 is in a current state of: Down,critical alert  a windows dhcp server  fullalmost_full component  on  is in a current state of down,75.59726898670884,1,device-tier
Linux Support,Alert: Memory Utilization on tcmtm-ws01.haasgroupintl.com is in Critical,alert memory utilization on  is in critical,68.91995482581358,6,memory-warning
GEAC Application Support,Critical ALERT:  A GEAC - Print queue monitoring component  on GBSVSFM0 is in a current state of: Critical,critical alert  a geac  print queue monitoring component  on  is in a current state of critical,76.51316710600906,7,available-space
Linux Support,Alert: CPU Utilization on tcmtm-ws01.haasgroupintl.com is Critical,alert cpu utilization on  is critical,69.22142522263883,8,cpu-utilization
Network Support,TIER 3 - Critical Device Down: UK-RED-TZ300-F01 is Down,tier   critical device down  is down,66.3343138444355,1,device-tier
Citrix Support,ALERT: DISK SPACE on XA6524-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Windows Support,Warning Alert: Memory Utilization on GBVVSSQ10 is : 95 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
GEAC Application Support,Critical ALERT:  A GEAC - Print queue monitoring component  on USAVSFM0 is in a current state of: Critical,critical alert  a geac  print queue monitoring component  on  is in a current state of critical,76.51316710600906,7,available-space
Windows Support,ALERT: DISK SPACE on XA6516-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Windows Support,Critical ALERT:  A Windows DHCP Server - Full/Almost_Full component  on AUS-DHCP01 is in a current state of: Down,critical alert  a windows dhcp server  fullalmost_full component  on  is in a current state of down,75.59726898670884,1,device-tier
Linux Support,Alert: CPU Utilization on tcmprd-ws01.tcmis.com is Warning,alert cpu utilization on  is warning,69.2179321829216,5,warning-cpu
Windows Support,Warning Alert: Memory Utilization on USAZSCCMCAS01 is : 94 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Citrix Support,ALERT: DISK SPACE on XA6523-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Citrix Support,ALERT: DISK SPACE on XA6509-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Windows Support,Alert: CPU Utilization on TXAU-ZERTO01 is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
Citrix Support,ALERT: DISK SPACE on XA6512-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Citrix Support,ALERT: DISK SPACE on XA6518-C:\ Label: 88E6AF70 has currently 19 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Windows Support,Warning Alert: Memory Utilization on GBVVSCL3 is : 95 %,warning alert memory utilization on  is   ,69.06970673210922,6,memory-warning
Network Support,TIER 3 - Critical Device Down: IN-BAN-2921-R01.wescoaircraft.com is Down,tier   critical device down  is down,66.3343138444355,1,device-tier
Windows Support, NODE ALERT: INBA-FILE1 is Down, node alert  is down,60.40580872011787,3,node-alert
Windows Support, NODE ALERT: INBA-SCCM is Down, node alert inbasccm is down,63.54863227653349,3,node-alert
Windows Support,ESX ALERT: IDBA-ESX1.WESCOHQ.com is Down,esx alert  is down,58.66862220621191,9,component-current
Windows Support,Alert: CPU Utilization on aus-esx17.haasgroupintl.com is Critical	,alert cpu utilization on  is critical	,69.22142522263883,8,cpu-utilization
Windows Support,ALERT: DISK SPACE on GBVVSCL3-C:\ Label:OS 92247285 has currently 9 % is available,alert disk space on  labelos  has currently   is available,49.97573809127341,7,available-space
Citrix Support,ALERT: DISK SPACE on XA6502-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Service Desk,TIER 3 - Critical Device Down: US-NAP-C1111-R01.wescoaircraft.com is Down,tier   critical device down  is down,66.3343138444355,1,device-tier
Citrix Support,ALERT: DISK SPACE on XA6527-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Citrix Support,ALERT: DISK SPACE on XA6504-C:\ Label: 88E6AF70 has currently 20 % is available,alert disk space on  label  has currently   is available,73.05062371521308,7,available-space
Linux Support,Alert: Memory Utilization on tcmprd-ws06.tcmis.com is in Critical,alert memory utilization on  is in critical,68.91995482581358,6,memory-warning
Network Support,TIER 3 - Critical Device Down: IN-BAN-2921-R01.wescoaircraft.com is Down,tier   critical device down  is down,66.3343138444355,1,device-tier
Windows Support, NODE ALERT: INBA-FILE1 is Down, node alert  is down,60.40580872011787,3,node-alert
Windows Support, NODE ALERT: INBA-SCCM is Down, node alert inbasccm is down,63.54863227653349,3,node-alert
Windows Support,ESX ALERT: IDBA-ESX1.WESCOHQ.com is Down,esx alert  is down,58.66862220621191,9,component-current
Linux Support,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-ws06.tcmis.com is Down,alert  a  monitoring tomcat component  on  is down,67.71139693684177,7,available-space
